wallet_address,EmployeeID,Name,Department,Role,BaseSalary,Attendance (%),WorkHours (avg/week),PerformanceScore (0–100),ProjectCompletionRate (%),BehaviourScore (0–100),SkillScore (0–100),ExperienceYears,TrainingCompleted (Yes/No),CertificationsCount,ReputationScore (weighted composite),AppraisalEligibility (Yes/No),ProposedSalaryIncrement (%),PreviousAppraisals,EmployeeWalletAddress,ReviewerWalletAddress,DAOEligible (Yes/No),appraisal_year,eligible,sbt_token_id,zk_proof_hash,hr_signature
0x0000000000000000000000000000000000000753,EMP1752,LTTZM QMBGAR,IT,Intern,107542,83,36,2,96,54,74,1,Yes,9,34.7,No,0,0,0x76f3f6de803d0de941e844a00487a541b8da3f3f,0x884248f23485727387d0291bd5e4eaa91261fe10,No,2026,False,753,zkproof_0753_hash,HR_SIGN_0753
0x0000000000000000000000000000000000000754,EMP1753,KYPYE VWINZW,Marketing,Intern,69138,91,43,69,89,88,93,2,Yes,6,73.7,Yes,5,4,0xf38c2a53bccbf85ab9a81c8c87e2b039fd38f4b6,0x9a4bd1b5ec1fb6e4701c9084813564cdce79c38a,No,2026,True,754,zkproof_0754_hash,HR_SIGN_0754
0x0000000000000000000000000000000000000755,EMP1754,UHGTF YZITUL,Finance,Developer,108356,84,40,61,60,77,52,6,No,7,56.1,No,0,3,0x5800ed530f1587ca46239fb23dec8f39c94f42f4,0xc25c0c2cfb1a1c5210477342929fc0af2d9c548d,No,2026,True,755,zkproof_0755_hash,HR_SIGN_0755
0x0000000000000000000000000000000000000756,EMP1755,ARKXA LZMPNM,Marketing,Lead,78564,96,58,46,76,78,57,11,No,4,51.5,No,0,1,0xbef8fc473e81379a1e0a6cfdf63368571fcb6f9f,0xe5699e9df4aa9e9292ca7fcd686ebf4abf0f19aa,No,2026,False,756,zkproof_0756_hash,HR_SIGN_0756
0x0000000000000000000000000000000000000757,EMP1756,UEEBE RZCCVY,HR,Coordinator,70842,61,43,10,98,78,94,13,No,7,48.5,No,0,4,0x124b6ce7ef64646b1e850798a8594d5101a6f550,0xfe00b3439dbef459cab4fdf82007fef1b43682b0,No,2026,False,757,zkproof_0757_hash,HR_SIGN_0757
0x0000000000000000000000000000000000000758,EMP1757,UNGNK FQDBJY,Engineering,Engineer,137627,73,54,60,77,72,64,5,No,1,57.7,No,0,3,0xc7d6fa3e0cb608ac49fc98bb3688e1af57917ee1,0x27b9a3f784ceffa02e5c2ffaa122b101c0d55d17,No,2026,True,758,zkproof_0758_hash,HR_SIGN_0758
0x0000000000000000000000000000000000000759,EMP1758,HQGBW CKNKGN,IT,Developer,77485,65,36,48,77,65,41,20,Yes,0,44.5,No,0,0,0x24dc644b8e6a12fecdceea04018f6e7647a442cd,0x1a2ff2f47e973e5b903343563e0117e5b9a628db,No,2026,True,759,zkproof_0759_hash,HR_SIGN_0759
0x0000000000000000000000000000000000000760,EMP1759,BRWXC WYKNMY,Engineering,Coordinator,107794,87,56,19,42,98,44,24,Yes,7,41.1,No,0,2,0xaf45ab87f36812d82e45e6e8244547abc7465dda,0x46212a14c1813c0e0481674d8cb1beac52b96ae5,No,2026,False,760,zkproof_0760_hash,HR_SIGN_0760
0x0000000000000000000000000000000000000761,EMP1760,YWJTZ IMZSXI,R&D,Intern,109189,74,58,4,89,85,79,17,Yes,4,42.7,No,0,2,0x76e5463b9f8202efdaf537c99e4f90becdb56e44,0x5e3804e775e90d9ae567d9cf9816dbcbda415820,No,2026,False,761,zkproof_0761_hash,HR_SIGN_0761
0x0000000000000000000000000000000000000762,EMP1761,WQIIC HFHEOD,Operations,Lead,50214,89,40,43,73,61,58,12,Yes,9,47.7,No,0,4,0xa78f8e54e740d2e4cd7e594502f5ecd75a31972c,0x5fd64b7a7303077ceea66e5fe1ed3f2b88d8b18e,No,2026,False,762,zkproof_0762_hash,HR_SIGN_0762
0x0000000000000000000000000000000000000763,EMP1762,QRMDQ TWMGQI,Operations,Lead,48052,69,33,44,67,97,82,22,No,2,61.8,No,0,1,0x54f609491d790e4b4e68868c9cfd6894645f6c70,0x92bbfccc51608dbd868e523bd192eade766d373e,No,2026,False,763,zkproof_0763_hash,HR_SIGN_0763
0x0000000000000000000000000000000000000764,EMP1763,VWGFJ MPOVMM,Operations,Manager,66033,76,59,47,40,60,87,7,Yes,8,57.7,No,0,0,0xe12da336810cd7a25be6846bab7e4726c48978e6,0xc9d0ff8b72a8764f0f23d299d9dd294fae37e92b,No,2026,False,764,zkproof_0764_hash,HR_SIGN_0764
0x0000000000000000000000000000000000000765,EMP1764,YBJNT EBQUCB,HR,Coordinator,148329,98,55,76,77,68,72,21,Yes,0,65.6,No,0,4,0xed75017ba0e1fa2c05ba935b366cdfddd1ba4ada,0x8bd68dd834cfdd146998c328b0b4858991c27b26,No,2026,True,765,zkproof_0765_hash,HR_SIGN_0765
0x0000000000000000000000000000000000000766,EMP1765,BDXIZ YCNZMA,Finance,Analyst,104574,79,47,65,94,91,69,2,No,2,65.1,No,0,0,0x3c7eda7ad914e3dd007419b966aa90b69f123c27,0x2c36f1623e36856c1c9e3620dff9feae8d9c4620,No,2026,True,766,zkproof_0766_hash,HR_SIGN_0766
0x0000000000000000000000000000000000000767,EMP1766,BRQYC KNIDTW,Finance,Manager,57445,69,38,62,99,60,90,13,No,2,64.0,No,0,1,0xcdb522ce86e451b6f208aab80f5f3b50965f1159,0x4fcb871d46ba80c495c8d855b8240ef9c75ea795,No,2026,True,767,zkproof_0767_hash,HR_SIGN_0767
0x0000000000000000000000000000000000000768,EMP1767,SVCNX LFSYDB,HR,Engineer,120979,85,48,45,71,58,89,21,No,2,56.5,No,0,2,0x9f1c0dea5431624f7f339a762917d1c49899872e,0x2eb1063094a1b61603f2b8fb05173282aa4f6894,No,2026,False,768,zkproof_0768_hash,HR_SIGN_0768
0x0000000000000000000000000000000000000769,EMP1768,PVAGT NKBZVY,IT,Engineer,104013,65,54,9,64,68,72,11,Yes,0,38.8,No,0,2,0x1b6b8c827057f2def079185704769d13143d3d92,0x31a9e1bf6cc4786e6a93e61e00410f8a1c2be136,No,2026,False,769,zkproof_0769_hash,HR_SIGN_0769
0x0000000000000000000000000000000000000770,EMP1769,LIMOD QNDGLR,HR,Manager,101148,89,58,13,57,77,79,20,No,5,44.8,No,0,4,0xe153d099f60a2765439ebfa3b0db90a4c6c87f83,0x02f2c831531a9884fcf6b16bf1b6f78b4d1f5417,No,2026,False,770,zkproof_0770_hash,HR_SIGN_0770
0x0000000000000000000000000000000000000771,EMP1770,DOUQW KQSZTW,R&D,Developer,141053,84,33,39,63,78,53,15,Yes,2,47.3,No,0,2,0xd1991a9ba659a683e1c548963ab9c06abe86d19a,0xa6e12afaeb410cb23c8a31c022da718c305e519b,No,2026,False,771,zkproof_0771_hash,HR_SIGN_0771
0x0000000000000000000000000000000000000772,EMP1771,ZBXPS DCNADB,Marketing,Manager,110806,75,46,59,68,72,78,8,No,8,62.2,No,0,1,0x4b0a0a71f5f6729af974e23a7828650708c4f861,0xe5a5774007016b162d054083113aba1c7123bc6d,No,2026,True,772,zkproof_0772_hash,HR_SIGN_0772
0x0000000000000000000000000000000000000773,EMP1772,IQYMC KXWXFE,HR,Developer,60307,61,58,41,74,59,69,5,Yes,5,49.4,No,0,0,0xf8105c2aa0fb6d4c809343f09cb2399ef45e58e1,0x158a23a8cc895b25e44d80a82f051726297f6237,No,2026,False,773,zkproof_0773_hash,HR_SIGN_0773
0x0000000000000000000000000000000000000774,EMP1773,CNNNA AVNMAQ,Marketing,Manager,107161,77,58,57,66,69,67,4,Yes,3,57.0,No,0,4,0x410070a2ecb985ced5ff07ae24ea1bac12a8b2bb,0x1c8481b07293103286bc3b42d0e7528d98f9c776,No,2026,True,774,zkproof_0774_hash,HR_SIGN_0774
0x0000000000000000000000000000000000000775,EMP1774,XSNZP DQGYPP,Engineering,Manager,52395,66,42,49,70,58,79,2,Yes,4,55.3,No,0,4,0x6a222347aaa5a514b98117afe09b4ad610a65b8b,0xb68bcea72cf53e80dc961f0907e34792995cedd8,No,2026,True,775,zkproof_0775_hash,HR_SIGN_0775
0x0000000000000000000000000000000000000776,EMP1775,WBVEN EZNNYY,HR,Intern,110405,67,58,47,62,89,80,3,Yes,5,61.1,No,0,0,0x7f9c7e4a50d4e97ec31eac5fb0d8ca679b19831b,0x380ba14f544a67e3b9ee661525a5511e2a5baf4b,No,2026,False,776,zkproof_0776_hash,HR_SIGN_0776
0x0000000000000000000000000000000000000777,EMP1776,RTMUR SDJUNN,Finance,Developer,118956,80,51,69,87,64,95,14,No,3,69.2,No,0,4,0x2c950f9d19aefe294048b1b7d9538cf56d833e1d,0xc68bb9a1a3e5818bfb7a97657588d7e4f2d134f2,No,2026,True,777,zkproof_0777_hash,HR_SIGN_0777
0x0000000000000000000000000000000000000778,EMP1777,YILFY VGNXPZ,Operations,Engineer,74026,88,37,24,92,87,60,2,Yes,2,45.2,No,0,4,0xd6d55fc5e5c56baf6fd870b8abf4177e8eff73eb,0x479f4c7e7e75d2f388fa4a1be207bcdc6a6b82b8,No,2026,False,778,zkproof_0778_hash,HR_SIGN_0778
0x0000000000000000000000000000000000000779,EMP1778,ZYRWH DTMMCD,IT,Developer,126261,67,42,43,74,56,73,6,Yes,1,50.4,No,0,2,0x51a8b20c4f60c2f75c7a3b133a38a686c991340d,0x2b14379996367843e510921793e786d683ec06ba,No,2026,False,779,zkproof_0779_hash,HR_SIGN_0779
0x0000000000000000000000000000000000000780,EMP1779,PTTFR HHFQHC,Finance,Coordinator,44561,87,49,30,50,67,96,24,Yes,2,54.4,No,0,2,0x18942aadbb8df2167c3c24516c6726752149a9cf,0x334cc0504742a7b880837be96135bcf260e1ec1a,No,2026,False,780,zkproof_0780_hash,HR_SIGN_0780
0x0000000000000000000000000000000000000781,EMP1780,AKJQU POFZKQ,HR,Coordinator,141540,80,52,46,46,64,79,19,No,3,55.2,No,0,4,0xeabef30fa3f528c9e0329aab1637dfc081ff46ad,0x7218cc77b186b57baf67c3a3ec3e3b820a8e3da3,No,2026,False,781,zkproof_0781_hash,HR_SIGN_0781
0x0000000000000000000000000000000000000782,EMP1781,TPGCU UDEPLO,HR,Intern,39455,79,42,86,46,75,56,13,Yes,4,66.6,No,0,1,0x40f00f89bdbf9d503b7f72c59e175548dab9a489,0x0dfd74baa6942b9adf380c430a9b37a9e2adabbf,No,2026,True,782,zkproof_0782_hash,HR_SIGN_0782
0x0000000000000000000000000000000000000783,EMP1782,AIFWQ HPJELR,HR,Intern,63920,60,44,40,88,78,80,8,No,9,56.5,No,0,0,0xdcfd6d723157071b4a7eb40f7adcb70e9a868682,0x7152d35d722657026d0d5febaaa938009635be0f,No,2026,False,783,zkproof_0783_hash,HR_SIGN_0783
0x0000000000000000000000000000000000000784,EMP1783,GLDZC PMYZTK,R&D,Manager,70521,87,36,12,46,50,54,18,Yes,5,31.5,No,0,2,0x034e5c2b127db0533a17297df4e7971b4f1f2d89,0xa6582296b5e1e866e48c1fcbf2be645d50898600,No,2026,False,784,zkproof_0784_hash,HR_SIGN_0784
0x0000000000000000000000000000000000000785,EMP1784,ISPOU UYZDAF,HR,Analyst,49710,85,38,30,41,53,68,1,No,0,43.0,No,0,0,0xe6eb7e6869bda4a9851e4091a21649309805c625,0xecf04c67f3f188618a79706ba9de1db36c1ce01c,No,2026,False,785,zkproof_0785_hash,HR_SIGN_0785
0x0000000000000000000000000000000000000786,EMP1785,JKWPC ZJOLPM,R&D,Analyst,124335,82,39,25,53,94,83,0,No,9,54.6,No,0,1,0xc038a937aabe7f1d395c82c2c38d99bfeff65f25,0xb421c3134eb16b61e1eb4149b94d2759b15a9318,No,2026,False,786,zkproof_0786_hash,HR_SIGN_0786
0x0000000000000000000000000000000000000787,EMP1786,ZEFSD DKKOXS,Operations,Manager,99126,60,33,57,66,52,46,11,No,2,47.2,No,0,0,0x3fabe7c931e7f65348678217a25be66884ec4397,0x52fd59109ca288ba891cd5f0c294b732c7180d19,No,2026,True,787,zkproof_0787_hash,HR_SIGN_0787
0x0000000000000000000000000000000000000788,EMP1787,ILSRT TSSZYT,R&D,Engineer,148416,89,46,48,43,65,70,9,No,4,53.6,No,0,1,0x36f9bcdd21490c0297073f691283e9e655873de5,0x6a56c468a11f6758a71d41e5f55d488de36b91eb,No,2026,True,788,zkproof_0788_hash,HR_SIGN_0788
0x0000000000000000000000000000000000000789,EMP1788,XXWOC IAAGJM,Marketing,Manager,89999,70,40,71,41,50,41,12,Yes,2,50.9,No,0,4,0x354f2b29297f1fcf59dc22734713ef37b2bc6af6,0x036158426b3789dc9120850dbe430b0558eb2026,No,2026,True,789,zkproof_0789_hash,HR_SIGN_0789
0x0000000000000000000000000000000000000790,EMP1789,SHDFC ZQIULO,IT,Lead,131899,95,30,23,95,58,77,5,No,5,44.4,No,0,3,0xb7897770e57a7e4a8cef235ddcce6d10a0512d9c,0x299b8655350a93bfddc133f2833de950ddeaa079,No,2026,False,790,zkproof_0790_hash,HR_SIGN_0790
0x0000000000000000000000000000000000000791,EMP1790,QYPRV IASQNG,Engineering,Lead,123482,63,32,46,56,67,85,16,Yes,4,57.7,No,0,4,0xb895596b59924854e27777d12c0a33c59bdf0aad,0x5b87bd58dc69e46c4c41ed6a03254347deeb0659,No,2026,False,791,zkproof_0791_hash,HR_SIGN_0791
0x0000000000000000000000000000000000000792,EMP1791,UGPWZ AJTZPN,R&D,Lead,82359,61,53,89,75,53,66,17,No,1,66.1,No,0,0,0x457d8dd1b34227bad15a200191e959d48645cc8d,0xac9187e8dfb8a92fd15d72700ebdb4cac7f3c001,No,2026,True,792,zkproof_0792_hash,HR_SIGN_0792
0x0000000000000000000000000000000000000793,EMP1792,ZOVTT BBORWQ,Operations,Engineer,108687,82,48,63,94,86,50,4,No,0,57.4,No,0,2,0x8e5aef9a0dfb111636d64736ce015ecea94297fd,0xff83a2e469498334420e7cc0a409e77b19d5d6ea,No,2026,True,793,zkproof_0793_hash,HR_SIGN_0793
0x0000000000000000000000000000000000000794,EMP1793,GZCYC DHMDDL,R&D,Developer,60257,62,56,37,54,89,81,15,No,7,57.6,No,0,2,0x2a54b9222cb4e68f604719966f1324b8bfa19388,0x1df5cada5c664d6cc19159f29f1f60a02918e6ea,No,2026,False,794,zkproof_0794_hash,HR_SIGN_0794
0x0000000000000000000000000000000000000795,EMP1794,TPVEE CLZMNG,Engineering,Intern,42159,76,51,51,45,50,56,21,Yes,1,47.3,No,0,2,0xa01679c7d474f6694acebda5bc24b18019571e1d,0x35fccbad1e93868b7afb60fd0a47180cf449840f,No,2026,True,795,zkproof_0795_hash,HR_SIGN_0795
0x0000000000000000000000000000000000000796,EMP1795,INNKJ CERZYM,Marketing,Analyst,43339,60,40,65,65,57,64,15,Yes,5,57.1,No,0,4,0xf8144015e2f0ef11576d5283bd284c7700c3d3fa,0x2effd078525261804e53048d1c7d4444725d5379,No,2026,True,796,zkproof_0796_hash,HR_SIGN_0796
0x0000000000000000000000000000000000000797,EMP1796,ZKAUB ZHWKXI,Finance,Developer,49251,84,42,78,73,77,73,5,No,3,68.8,No,0,3,0x4476ea54e9145a161d24663f8bf3286fcedbec12,0xecc1f6110ab35c3fcd67470065db3e9446c5dd6d,No,2026,True,797,zkproof_0797_hash,HR_SIGN_0797
0x0000000000000000000000000000000000000798,EMP1797,PBBQU NCZRIP,Engineering,Analyst,79446,74,36,9,97,53,60,22,Yes,8,33.0,No,0,3,0x5b8c8c5569cce8df4a00313e5133184db7bc513d,0xd1f1f49aaefb4b0e7e429513fe33d5594a3c0cac,No,2026,False,798,zkproof_0798_hash,HR_SIGN_0798
0x0000000000000000000000000000000000000799,EMP1798,EGZPS NZGHVW,Engineering,Lead,137319,62,33,63,43,99,69,21,Yes,7,66.4,No,0,2,0xe4e8008e96610b8f1ca7a9442716fcf6c026a8f1,0x8c4929bac99309311ff07fdd6149d38ac649d26e,No,2026,True,799,zkproof_0799_hash,HR_SIGN_0799
0x0000000000000000000000000000000000000800,EMP1799,APBSM TJGHLH,IT,Lead,67848,63,56,38,42,91,95,2,Yes,9,62.8,No,0,4,0x5e3404e8a5a275a198b510271044facfa73314f4,0x7d12d7ff3f9e453cdd1874614b6547aeb2416ff3,No,2026,False,800,zkproof_0800_hash,HR_SIGN_0800
0x0000000000000000000000000000000000000801,EMP1800,VBNBB DGACKB,Marketing,Developer,140667,75,35,23,54,98,57,9,No,0,45.9,No,0,4,0x841a931a9ba87cc3b7cbb2ef66cdc4dabb892a7f,0x79f0a45476124eb75e3ce5095253229feaa5588f,No,2026,False,801,zkproof_0801_hash,HR_SIGN_0801
0x0000000000000000000000000000000000000802,EMP1801,FBPCL EJHBBQ,Finance,Manager,110763,95,59,2,58,60,88,23,Yes,5,39.7,No,0,4,0x39e33fc70a9415a28243910411e6672decee18d3,0xad37eaa804af08a23487e46e9fea2cc78b7bc2de,No,2026,False,802,zkproof_0802_hash,HR_SIGN_0802
0x0000000000000000000000000000000000000803,EMP1802,QJJGO HKEMJH,IT,Intern,77496,74,45,65,56,70,88,24,Yes,3,66.7,No,0,0,0x1ae727d7ad2b043958c0ed16239b11a24b0573fb,0x2c132552724bbcd153d48032a7d07d6d6e6cb7c2,No,2026,True,803,zkproof_0803_hash,HR_SIGN_0803
0x0000000000000000000000000000000000000804,EMP1803,ZZUEI PKCQHW,Engineering,Analyst,34857,83,31,8,70,98,89,0,No,8,50.3,No,0,0,0x86d529bac442f924f9384e606604de6285a42534,0x7b8726a0d126915d248f7cb8685491ecb76c622e,No,2026,False,804,zkproof_0804_hash,HR_SIGN_0804
0x0000000000000000000000000000000000000805,EMP1804,JHXLG AKUTNP,Engineering,Lead,123349,83,30,72,64,65,48,0,No,4,56.6,No,0,1,0x2ab248ecdf25bfbd9ce3952fe856a3e918d8f176,0xca322bf250ba1821b2e7b009d1116999c6d643e6,No,2026,True,805,zkproof_0805_hash,HR_SIGN_0805
0x0000000000000000000000000000000000000806,EMP1805,JWQFB GSNLTK,HR,Coordinator,65003,70,45,43,74,84,61,7,Yes,7,53.0,No,0,1,0xf026248c031f5a72d9caf402f9f8fe33bc6880d7,0xa82dcfb73f5e76e6ca256151b32c020dc5a39c45,No,2026,False,806,zkproof_0806_hash,HR_SIGN_0806
0x0000000000000000000000000000000000000807,EMP1806,BSVSH ENWKBN,R&D,Engineer,40292,80,39,18,99,79,48,21,Yes,8,38.2,No,0,3,0x01dfc12dfdd8ff858ddc4f87e845e7dd433b8979,0x37eb3f43de43e1352a7c61a4c78d5d34e467cc61,No,2026,False,807,zkproof_0807_hash,HR_SIGN_0807
0x0000000000000000000000000000000000000808,EMP1807,NKBVM LPHBQU,Finance,Manager,110806,81,52,9,57,61,55,16,No,3,32.6,No,0,1,0xf6c8fc929cfae8d1dad027943a3e51edd7619b70,0x48adfa8baedcc31cb6efa206dd17eb25938d4e0e,No,2026,False,808,zkproof_0808_hash,HR_SIGN_0808
0x0000000000000000000000000000000000000809,EMP1808,YRESH KQBBRP,Marketing,Engineer,132887,69,55,80,50,55,63,24,Yes,2,62.1,No,0,3,0x74708ec5e8cdd54bb1d331fd164a6cbf8b07a6e8,0x3cbc3d7a39754713a5884d3f6335a61f91a1503a,No,2026,True,809,zkproof_0809_hash,HR_SIGN_0809
0x0000000000000000000000000000000000000810,EMP1809,PIHIE XJQFAF,IT,Lead,73248,89,30,18,67,92,79,8,Yes,9,50.2,No,0,4,0x7d5169f5ee5906732ae853050eab64f1522fac3a,0xd3a45dbcd535465281c1298ed7b1e90667ce9340,No,2026,False,810,zkproof_0810_hash,HR_SIGN_0810
0x0000000000000000000000000000000000000811,EMP1810,ERDUF GDWAIR,Engineering,Manager,113450,89,54,3,75,70,44,13,No,5,28.9,No,0,4,0xe6d4077e0f9524ea421adcef2aeca5a493a7b70f,0x41fa41a020793c411ee633f212fcf0c207715266,No,2026,False,811,zkproof_0811_hash,HR_SIGN_0811
0x0000000000000000000000000000000000000812,EMP1811,UNQLM MTRHQO,HR,Intern,47272,73,35,68,80,52,82,0,No,3,62.5,No,0,0,0x38112dc01a6bb2159fa65efff015951f719cb6f9,0xaf419f52802fca547be51a62aecaf5c422393203,No,2026,True,812,zkproof_0812_hash,HR_SIGN_0812
0x0000000000000000000000000000000000000813,EMP1812,QIGDQ XIZGWD,Marketing,Manager,118580,85,57,17,89,86,59,10,Yes,0,41.7,No,0,2,0x3c6a47accc6ae13933f992600c206bba990e729c,0x2e74e3e95cf1e1a28e1df5d2ec89eaca92da072b,No,2026,False,813,zkproof_0813_hash,HR_SIGN_0813
0x0000000000000000000000000000000000000814,EMP1813,BDXWV EVFMMI,R&D,Lead,134108,60,52,92,73,53,84,24,No,2,72.8,Yes,10,4,0x19de7c1a9e6714300e1a72099c783fe9c7b117cb,0xa2ecae6900cdd1b377411447415f0a622e3ed9b5,No,2026,True,814,zkproof_0814_hash,HR_SIGN_0814
0x0000000000000000000000000000000000000815,EMP1814,FSUHK EWNAWY,Engineering,Engineer,135137,96,55,72,61,65,71,17,No,7,63.8,No,0,3,0x1fd5c8ad54271427eeea884b34277141e237b68d,0xff79af89cfa67302a9b81fa22723cf2df5885e1f,No,2026,True,815,zkproof_0815_hash,HR_SIGN_0815
0x0000000000000000000000000000000000000816,EMP1815,AMMWS JXDRKR,Engineering,Analyst,88094,92,37,35,89,81,66,0,Yes,7,50.7,No,0,4,0x0fa14ab3789e05c058f7ab67eac1714c29352efe,0xf470fdaaf41981c4769b9ecc9fb599d3c1036aef,No,2026,False,816,zkproof_0816_hash,HR_SIGN_0816
0x0000000000000000000000000000000000000817,EMP1816,NPLQL RPMLEC,Operations,Manager,55236,77,31,88,47,70,40,23,No,7,61.9,No,0,2,0x57c015fc8cd3dc4dcd9e51940275c19dc1bb2ff0,0x852fb8a59fcd0ee514cf05a481e1d0663583a164,No,2026,True,817,zkproof_0817_hash,HR_SIGN_0817
0x0000000000000000000000000000000000000818,EMP1817,FPJFO FQNHKB,IT,Coordinator,142639,96,30,67,81,84,60,15,Yes,6,62.2,No,0,3,0x0a1c49f221770a062a6a08f1810c27d61261b49a,0x2ce9236b6684520a1afa6625cafeaa343ccc2ee1,No,2026,True,818,zkproof_0818_hash,HR_SIGN_0818
0x0000000000000000000000000000000000000819,EMP1818,GWQLJ FZFTOR,R&D,Lead,62427,82,35,11,53,68,43,14,Yes,6,31.5,No,0,4,0xa5c25aa06cc6c9ac17eb2ac0681b07a0d920f259,0xaf95a24fb268b7dc8b458a23699e6d6d9580adda,No,2026,False,819,zkproof_0819_hash,HR_SIGN_0819
0x0000000000000000000000000000000000000820,EMP1819,CYWON LDJYTN,Finance,Lead,145592,62,42,87,48,68,68,4,Yes,1,68.9,No,0,0,0x55353837b9f38babf98bd2a32282aaa2d76e992a,0x28a356a48f15e39d6d457c07746f5ff00652c3e9,No,2026,True,820,zkproof_0820_hash,HR_SIGN_0820
0x0000000000000000000000000000000000000821,EMP1820,JSUZK VUQSZJ,Finance,Lead,132423,73,56,23,80,93,96,10,Yes,6,57.2,No,0,1,0xac6217289cbb6bae6e89e4d553fe48f65c3083cb,0x8653d5a6879103a8c124f0927f901e20f8809635,No,2026,False,821,zkproof_0821_hash,HR_SIGN_0821
0x0000000000000000000000000000000000000822,EMP1821,WTNJV AUVYVS,Engineering,Developer,30250,84,53,84,51,85,64,5,Yes,2,70.0,No,0,0,0x34eb9a56d038d2e61252d36e0bdab33fc21b1119,0x0c7b01ee0c20a9b6b07be25753ecb73f439728ac,No,2026,True,822,zkproof_0822_hash,HR_SIGN_0822
0x0000000000000000000000000000000000000823,EMP1822,SPERI CEQMBV,Engineering,Analyst,38494,75,38,29,74,68,57,15,No,0,42.3,No,0,2,0x74751658c49dc8b1230255dac64d0d12de5fe0ac,0xa9669ea48f9f47337c7af5dabf1c86ed5c1f7a0b,No,2026,False,823,zkproof_0823_hash,HR_SIGN_0823
0x0000000000000000000000000000000000000824,EMP1823,LUXMG WEMSUL,Marketing,Lead,38452,83,56,98,91,53,60,9,No,1,67.9,No,0,0,0x56c11ec702a06a59a84a49e70b42b383c7ece64d,0xc208ef0231d42aaea3b5921bbec39957a1784f1e,No,2026,True,824,zkproof_0824_hash,HR_SIGN_0824
0x0000000000000000000000000000000000000825,EMP1824,TICKC BBMXLQ,Operations,Developer,111816,79,44,58,85,77,75,13,No,9,62.0,No,0,2,0xea5dd104893b1f61af98904a1fa07e42f6dfa9d9,0x2c83fecd1e67a49ac356b62035f1cb0ad674b7f5,No,2026,True,825,zkproof_0825_hash,HR_SIGN_0825
0x0000000000000000000000000000000000000826,EMP1825,DTJPQ WOMCXN,Marketing,Engineer,73259,88,57,88,91,52,99,5,Yes,5,75.8,Yes,14,1,0xf82157957865a3135e4e47006f05e61b9944ee53,0x3f96fdd2027757dabea3e3363a6c1467192ff59d,Yes,2026,True,826,zkproof_0826_hash,HR_SIGN_0826
0x0000000000000000000000000000000000000827,EMP1826,KATNO XQDLDO,IT,Engineer,92715,76,33,65,85,84,43,8,Yes,5,56.2,No,0,0,0xd6e6e8a30109c6980c6b20adaaf613f0eb5a8324,0x650015adc78fa707b0f36c8a28469b7a93c7ffe1,No,2026,True,827,zkproof_0827_hash,HR_SIGN_0827
0x0000000000000000000000000000000000000828,EMP1827,HLOUZ CZJMHO,Operations,Lead,101155,98,48,50,53,93,41,4,No,0,50.9,No,0,2,0x4aa2a0da8e3428f9a6b81fbbd65ff97f71546fc9,0x1f03c9ab2614861a41db9dbb4c880aa5b508764e,No,2026,True,828,zkproof_0828_hash,HR_SIGN_0828
0x0000000000000000000000000000000000000829,EMP1828,EHHWK OCBJDT,Engineering,Developer,92057,77,31,45,40,90,64,24,Yes,3,55.5,No,0,1,0xc93c39e0be18df556a1d6d4fe98350e71e55f45f,0x498b8d362b5c188290892e494229035d99a598df,No,2026,False,829,zkproof_0829_hash,HR_SIGN_0829
0x0000000000000000000000000000000000000830,EMP1829,YCDFM SADHSJ,IT,Engineer,43551,89,30,68,68,99,88,22,No,7,74.1,Yes,4,1,0x6dc0f433407192ca6c0ccab0fc91713a6cc3b2ac,0xe7c92296d3205dc2fb50717c69ce8a47ef837d09,No,2026,True,830,zkproof_0830_hash,HR_SIGN_0830
0x0000000000000000000000000000000000000831,EMP1830,WVQXM JYGGBZ,Finance,Engineer,71281,65,39,13,49,79,61,8,No,0,39.3,No,0,0,0x37fddaa1e598a30952b7382f9dcb99e1f13c5954,0xc972f276cdcd4652347384e015952f90693327c9,No,2026,False,831,zkproof_0831_hash,HR_SIGN_0831
0x0000000000000000000000000000000000000832,EMP1831,ZIMNS IYRQYX,Marketing,Developer,79510,82,37,94,47,77,70,1,Yes,9,74.9,Yes,13,4,0xebac5579cc19fbd938fb7e55766af6c6776f27d5,0x33fefa8f3a9e852c27085bc1e0187220eba64745,No,2026,True,832,zkproof_0832_hash,HR_SIGN_0832
0x0000000000000000000000000000000000000833,EMP1832,DBIJU ISQKRI,Engineering,Developer,121244,82,49,2,41,67,60,7,No,7,32.9,No,0,0,0xa55a4c3e64e6e0059d0fb4c5deec975a105e57fa,0xbb04ca0c87ad25b232b9a13bd5860c0864354b9c,No,2026,False,833,zkproof_0833_hash,HR_SIGN_0833
0x0000000000000000000000000000000000000834,EMP1833,MCXHZ CJQRFI,HR,Engineer,103861,79,33,96,43,56,98,17,No,1,79.1,Yes,6,4,0x8af5b731962a2586eabf26e212c916cc538def1c,0xa3ba07481cad8a0ca08305dcce1cad3094a4639c,Yes,2026,True,834,zkproof_0834_hash,HR_SIGN_0834
0x0000000000000000000000000000000000000835,EMP1834,UBNMZ ADIUHI,HR,Coordinator,142577,61,31,31,45,50,77,22,No,6,46.1,No,0,2,0x816708d24b553c7f7ada026f5edbe11c1e1340f8,0x4e782ee32bc0b50aaab5407a7011f27fd7fd6ca9,No,2026,False,835,zkproof_0835_hash,HR_SIGN_0835
